case k ax ay az nod lp_f lp_v cnt
slow_slump 1310 31 11601 -11659 0 11609 11599 238
slow_slump 1311 117 11640 -11569 0 11604 11604 239
slow_slump 1312 14 11507 -11648 0 11609 11591 240
slow_slump 1313 -20 11667 -11578 0 11605 11600 241
slow_slump 1314 -13 11580 -11552 0 11598 11597 242
slow_slump 1315 -58 11572 -11627 0 11601 11593 243
slow_slump 1316 48 11542 -11598 0 11600 11586 244
slow_slump 1317 9 11505 -11594 0 11599 11575 245
slow_slump 1318 -21 11638 -11623 0 11602 11582 246
slow_slump 1319 -72 11595 -11591 0 11600 11583 247
slow_slump 1320 23 11622 -11617 0 11602 11587 248
slow_slump 1321 -6 11620 -11561 0 11596 11591 249
slow_slump 1322 0 11531 -11577 0 11593 11583 250
slow_slump 1323 -28 11613 -11664 0 11601 11586 251
slow_slump 1324 8 11597 -11605 0 11601 11587 252
slow_slump 1325 -55 11593 -11576 0 11597 11587 253
slow_slump 1326 -31 11591 -11518 0 11587 11587 254
slow_slump 1327 -5 11551 -11686 0 11599 11582 255
slow_slump 1328 -5 11599 -11626 0 11602 11584 256
slow_slump 1329 0 11586 -11561 0 11596 11584 257
slow_slump 1330 -14 11627 -11551 0 11590 11589 258
slow_slump 1331 -17 11559 -11523 0 11581 11585 259
slow_slump 1332 -37 11590 -11519 0 11573 11585 260
slow_slump 1333 50 11616 -11495 0 11563 11588 261
slow_slump 1334 -17 11571 -11549 0 11561 11585 262
slow_slump 1335 89 11550 -11641 0 11571 11580 263
slow_slump 1336 39 11586 -11626 0 11577 11580 264
slow_slump 1337 -9 11643 -11593 0 11579 11587 265
slow_slump 1338 32 11608 -11635 0 11586 11589 266
slow_slump 1339 -56 11526 -11584 0 11585 11581 267
slow_slump 1340 -15 11570 -11565 0 11582 11579 268
slow_slump 1341 -55 11608 -11494 0 11571 11582 269
slow_slump 1342 -3 11637 -11629 0 11578 11588 270
slow_slump 1343 69 11609 -11602 0 11581 11590 271
slow_slump 1344 -28 11582 -11570 0 11579 11589 272
slow_slump 1345 5 11572 -11654 0 11588 11586 273
slow_slump 1346 -81 11624 -11596 0 11589 11590 274
slow_slump 1347 -30 11558 -11546 0 11583 11586 275
slow_slump 1348 32 11594 -11640 0 11590 11587 276
slow_slump 1349 -64 11510 -11578 0 11588 11577 277
slow_slump 1350 31 11532 -11526 0 11580 11571 278
slow_slump 1351 -42 11575 -11588 0 11581 11571 279
slow_slump 1352 -27 11646 -11607 0 11584 11580 280
slow_slump 1353 93 11639 -11620 0 11588 11587 281
slow_slump 1354 -8 11576 -11557 0 11584 11585 282
slow_slump 1355 25 11562 -11633 0 11590 11582 283
slow_slump 1356 -58 11612 -11614 0 11593 11585 284
slow_slump 1357 -8 11547 -11584 0 11591 11580 285
slow_slump 1358 -24 11610 -11568 0 11588 11583 286
slow_slump 1359 62 11529 -11552 0 11583 11576 287
slow_slump 1360 12 11579 -11623 0 11588 11576 288
slow_slump 1361 123 11516 -11588 0 11588 11568 289
slow_slump 1362 26 11603 -11604 0 11590 11572 290
slow_slump 1363 -58 11582 -11533 0 11582 11573 291
slow_slump 1364 14 11568 -11488 0 11570 11572 292
slow_slump 1365 -29 11515 -11605 0 11574 11564 293
slow_slump 1366 -77 11566 -11640 0 11582 11564 294
slow_slump 1367 51 11565 -11524 0 11574 11564 295
slow_slump 1368 43 11518 -11519 0 11567 11558 296
slow_slump 1369 -15 11610 -11568 0 11567 11564 297
slow_slump 1370 55 11584 -11578 0 11568 11566 298
slow_slump 1371 -27 11544 -11694 0 11583 11563 299
slow_slump 1372 1 11652 -11589 0 11583 11574 300
slow_slump 1373 -4 11585 -11630 0 11588 11575 301
slow_slump 1374 55 11555 -11508 0 11578 11572 302
slow_slump 1375 -32 11661 -11560 0 11575 11583 303
slow_slump 1376 -47 11554 -11574 0 11574 11579 304
slow_slump 1377 -26 11708 -11604 0 11577 11595 305
slow_slump 1378 -25 11555 -11611 0 11581 11590 306
slow_slump 1379 19 11645 -11600 0 11583 11596 307
slow_slump 1380 -38 11544 -11568 0 11581 11589 308
slow_slump 1381 -82 11637 -11546 0 11576 11595 309
slow_slump 1382 -43 11577 -11615 0 11580 11592 310
slow_slump 1383 19 11539 -11626 0 11585 11585 311
slow_slump 1384 22 11623 -11601 0 11587 11589 312
slow_slump 1385 -48 11576 -11508 0 11577 11587 313
slow_slump 1386 61 11583 -11474 0 11564 11586 314
slow_slump 1387 17 11631 -11662 0 11576 11591 315
slow_slump 1388 -33 11533 -11629 0 11582 11583 316
slow_slump 1389 73 11508 -11623 0 11587 11573 317
slow_slump 1390 48 11488 -11551 0 11582 11562 318
slow_slump 1391 25 11547 -11594 0 11583 11560 319
slow_slump 1392 -53 11532 -11609 0 11586 11556 320
slow_slump 1393 -40 11585 -11621 0 11590 11559 321
slow_slump 1394 -20 11583 -11586 0 11589 11562 322
slow_slump 1395 67 11538 -11501 0 11578 11559 323
slow_slump 1396 59 11594 -11625 0 11583 11563 324
slow_slump 1397 -40 11572 -11570 0 11581 11564 325
slow_slump 1398 -8 11602 -11653 0 11590 11568 326
slow_slump 1399 8 11587 -11528 0 11582 11570 327
slow_slump 1400 -23 11544 -11641 0 11589 11566 328
slow_slump 1401 48 11591 -11587 0 11588 11569 329
slow_slump 1402 0 11596 -11593 0 11588 11572 330
slow_slump 1403 65 11567 -11615 0 11591 11571 331
slow_slump 1404 28 11639 -11626 0 11595 11579 332
slow_slump 1405 -16 11643 -11600 0 11595 11587 333
slow_slump 1406 24 11637 -11605 0 11596 11593 334
slow_slump 1407 33 11628 -11552 0 11590 11597 335
slow_slump 1408 92 11728 -11612 0 11592 11613 336
slow_slump 1409 -16 11576 -11589 0 11591 11608 337
slow_slump 1410 -7 11567 -11640 0 11597 11602 338
slow_slump 1411 10 11579 -11548 0 11590 11599 339
slow_slump 1412 -56 11629 -11590 0 11590 11602 340
slow_slump 1413 -89 11632 -11698 0 11603 11605 341
slow_slump 1414 -4 11622 -11652 0 11609 11607 342
slow_slump 1415 42 11546 -11501 0 11595 11599 343
slow_slump 1416 -34 11545 -11637 0 11600 11592 344
slow_slump 1417 -107 11636 -11599 0 11599 11597 345
slow_slump 1418 -26 11502 -11599 0 11599 11585 346
slow_slump 1419 -1 11576 -11532 0 11590 11583 347
slow_slump 1420 -37 11619 -11657 0 11598 11587 348
slow_slump 1421 44 11485 -11501 0 11585 11574 349
slow_slump 1422 7 11672 -11496 0 11573 11586 350
slow_slump 1423 22 11650 -11677 0 11586 11594 351
slow_slump 1424 -32 11691 -11630 0 11591 11606 352
slow_slump 1425 -1 11604 -11696 0 11604 11605 353
slow_slump 1426 -34 11568 -11631 0 11607 11600 354
slow_slump 1427 40 11470 -11553 0 11600 11583 355
slow_slump 1428 23 11629 -11665 0 11608 11588 356
slow_slump 1429 24 11622 -11528 0 11598 11592 357
slow_slump 1430 -11 11636 -11541 0 11590 11597 358
slow_slump 1431 77 11527 -11611 0 11592 11588 359
slow_slump 1432 -6 11536 -11577 0 11590 11581 360
slow_slump 1433 113 11609 -11463 0 11574 11584 361
slow_slump 1434 34 11518 -11567 0 11573 11575 362
slow_slump 1435 -3 11632 -11594 0 11575 11582 363
slow_slump 1436 -6 11587 -11448 0 11559 11582 364
slow_slump 1437 100 11645 -11576 0 11561 11589 365
slow_slump 1438 74 11546 -11538 0 11558 11583 366
slow_slump 1439 -66 11584 -11553 0 11557 11583 367
slow_slump 1440 80 11563 -11640 0 11567 11580 368
slow_slump 1441 -84 11645 -11495 0 11558 11588 369
slow_slump 1442 83 11623 -11545 0 11556 11592 370
slow_slump 1443 -17 11602 -11555 0 11555 11593 371
slow_slump 1444 28 11580 -11559 0 11555 11591 372
slow_slump 1445 -48 11615 -11650 0 11566 11594 373
slow_slump 1446 13 11622 -11623 0 11573 11597 374
slow_slump 1447 -15 11528 -11590 0 11575 11588 375
slow_slump 1448 -29 11559 -11583 0 11576 11584 376
slow_slump 1449 -92 11560 -11649 0 11585 11581 377
slow_slump 1450 54 11607 -11514 0 11576 11584 378
slow_slump 1451 -9 11523 -11546 0 11572 11576 379
slow_slump 1452 45 11603 -11598 0 11575 11579 380
slow_slump 1453 2 11603 -11637 0 11582 11582 381
slow_slump 1454 61 11634 -11628 0 11587 11588 382
slow_slump 1455 75 11579 -11528 0 11579 11586 383
slow_slump 1456 -5 11529 -11579 0 11579 11578 384
slow_slump 1457 -4 11573 -11584 0 11579 11577 385
slow_slump 1458 -128 11665 -11589 0 11580 11588 386
slow_slump 1459 -32 11570 -11602 0 11582 11585 387
slow_slump 1460 -18 11561 -11667 0 11592 11582 388
slow_slump 1461 -9 11533 -11653 0 11599 11575 389
slow_slump 1462 -19 11514 -11412 0 11575 11567 390
slow_slump 1463 42 11619 -11585 0 11576 11573 391
slow_slump 1464 9 11537 -11556 0 11573 11568 392
slow_slump 1465 89 11616 -11588 0 11574 11574 393
slow_slump 1466 -3 11659 -11635 0 11581 11584 394
slow_slump 1467 -29 11590 -11479 0 11568 11584 395
slow_slump 1468 -50 11491 -11619 0 11574 11572 396
slow_slump 1469 12 11613 -11592 0 11576 11577 397
slow_slump 1470 8 11571 -11535 0 11570 11576 398
slow_slump 1471 -11 11553 -11580 0 11571 11573 399
slow_slump 1472 -16 11518 -11665 0 11582 11566 400
slow_slump 1473 28 11531 -11662 0 11592 11561 401
slow_slump 1474 34 11618 -11561 0 11588 11568 402
slow_slump 1475 29 11584 -11495 0 11576 11570 403
slow_slump 1476 -55 11505 -11578 0 11576 11561 404
slow_slump 1477 20 11682 -11558 0 11573 11576 405
slow_slump 1478 -61 11557 -11566 0 11572 11573 406
slow_slump 1479 75 11536 -11634 0 11579 11568 407
slow_slump 1480 -29 11603 -11612 0 11583 11572 408
slow_slump 1481 18 11629 -11559 0 11580 11579 409
slow_slump 1482 -59 11585 -11524 0 11573 11579 410
slow_slump 1483 56 11513 -11586 0 11574 11570 411
slow_slump 1484 -47 11568 -11586 0 11575 11569 412
slow_slump 1485 -15 11607 -11673 0 11587 11573 413
slow_slump 1486 16 11471 -11680 0 11598 11560 414
slow_slump 1487 -68 11690 -11622 0 11601 11576 415
slow_slump 1488 8 11569 -11623 0 11603 11575 416
slow_slump 1489 -13 11634 -11547 0 11596 11582 417
slow_slump 1490 47 11552 -11620 0 11599 11578 418
slow_slump 1491 -40 11581 -11551 0 11593 11578 419
slow_slump 1492 -14 11561 -11537 0 11586 11575 420
slow_slump 1493 -2 11609 -11668 0 11596 11579 421
slow_slump 1494 -34 11512 -11594 0 11595 11570 422
slow_slump 1495 -64 11541 -11568 0 11591 11566 423
slow_slump 1496 104 11581 -11565 0 11587 11567 424
slow_slump 1497 -31 11621 -11519 0 11578 11573 425
slow_slump 1498 -2 11529 -11615 0 11582 11567 426
slow_slump 1499 3 11599 -11516 0 11573 11571 427
slow_slump 1500 -73 11672 -11695 0 11588 11583 428
slow_slump 1501 -1 11543 -11671 0 11598 11578 429
slow_slump 1502 6 11627 -11612 0 11599 11584 430
slow_slump 1503 -26 11664 -11545 0 11592 11594 431
slow_slump 1504 48 11684 -11620 0 11595 11605 432
slow_slump 1505 40 11542 -11612 0 11597 11597 433
slow_slump 1506 -20 11634 -11552 0 11591 11601 434
slow_slump 1507 19 11511 -11473 0 11576 11589 435
slow_slump 1508 -20 11544 -11618 0 11581 11583 436
slow_slump 1509 83 11612 -11574 0 11580 11586 437
slow_slump 1510 7 11579 -11605 0 11583 11585 438
slow_slump 1511 8 11553 -11615 0 11587 11581 439
slow_slump 1512 3 11646 -11608 0 11589 11589 440
slow_slump 1513 24 11499 -11551 0 11584 11577 441
slow_slump 1514 95 11662 -11559 0 11580 11587 442
slow_slump 1515 -73 11613 -11523 0 11572 11590 443
slow_slump 1516 8 11575 -11551 0 11569 11588 444
slow_slump 1517 66 11554 -11577 0 11570 11583 445
slow_slump 1518 29 11675 -11555 0 11568 11594 446
slow_slump 1519 5 11567 -11588 0 11570 11590 447
slow_slump 1520 -95 11515 -11601 0 11573 11580 448
slow_slump 1521 36 11592 -11673 0 11585 11581 449
slow_slump 1522 7 11582 -11607 0 11587 11581 450
slow_slump 1523 8 11648 -11588 0 11587 11589 451
slow_slump 1524 5 11501 -11591 0 11587 11578 452
slow_slump 1525 -28 11544 -11637 0 11593 11573 453
slow_slump 1526 65 11570 -11643 0 11599 11572 454
slow_slump 1527 -50 11613 -11656 0 11606 11577 455
slow_slump 1528 -29 11492 -11516 0 11594 11566 456
slow_slump 1529 125 11589 -11654 0 11601 11568 457
slow_slump 1530 -29 11560 -11659 0 11608 11567 458
slow_slump 1531 15 11542 -11612 0 11608 11563 459
slow_slump 1532 -42 11692 -11556 0 11601 11579 460
slow_slump 1533 -7 11615 -11614 0 11602 11583 461
slow_slump 1534 -29 11647 -11527 0 11592 11591 462
slow_slump 1535 -128 11533 -11617 0 11595 11583 463
slow_slump 1536 40 11539 -11611 0 11597 11577 464
slow_slump 1537 2 11671 -11597 0 11597 11588 465
slow_slump 1538 68 11628 -11566 0 11593 11593 466
slow_slump 1539 36 11577 -11583 0 11591 11591 467
slow_slump 1540 -7 11489 -11458 0 11574 11578 468
slow_slump 1541 69 11588 -11591 0 11576 11579 469
slow_slump 1542 -2 11560 -11546 0 11572 11576 470
slow_slump 1543 7 11537 -11599 0 11575 11571 471
slow_slump 1544 -4 11547 -11638 0 11582 11568 472
slow_slump 1545 -6 11655 -11669 0 11592 11578 473
slow_slump 1546 42 11549 -11516 0 11582 11574 474
slow_slump 1547 8 11599 -11604 0 11584 11577 475
slow_slump 1548 -38 11534 -11611 0 11587 11571 476
slow_slump 1549 -41 11471 -11546 0 11581 11558 477
slow_slump 1550 49 11575 -11665 0 11591 11560 478
slow_slump 1551 -27 11572 -11543 0 11585 11561 479
slow_slump 1552 -10 11606 -11605 0 11587 11566 480
slow_slump 1553 -24 11627 -11575 0 11585 11573 481
slow_slump 1554 -32 11593 -11590 0 11585 11575 482
slow_slump 1555 12 11629 -11573 0 11583 11581 483
slow_slump 1556 49 11620 -11567 0 11581 11585 484
slow_slump 1557 107 11613 -11522 0 11573 11588 485
slow_slump 1558 -10 11631 -11569 0 11572 11593 486
slow_slump 1559 -61 11567 -11543 0 11568 11589 487
slow_slump 1560 20 11596 -11635 0 11576 11589 488
slow_slump 1561 9 11583 -11580 0 11576 11588 489
slow_slump 1562 -10 11632 -11539 0 11571 11593 490
slow_slump 1563 -42 11543 -11611 0 11576 11586 491
slow_slump 1564 61 11600 -11610 0 11580 11587 492
slow_slump 1565 58 11635 -11586 0 11580 11593 493
slow_slump 1566 -87 11581 -11522 0 11572 11591 494
slow_slump 1567 -35 11569 -11618 0 11577 11588 495
slow_slump 1568 -38 11571 -11674 0 11589 11585 496
slow_slump 1569 45 11616 -11541 0 11583 11588 497
slow_slump 1570 -54 11543 -11586 0 11583 11582 498
slow_slump 1571 -78 11542 -11636 0 11589 11577 499
slow_slump 1572 5 11534 -11518 0 11580 11571 500
slow_slump 1573 -12 11553 -11561 0 11577 11568 501
slow_slump 1574 35 11600 -11533 0 11571 11572 502
slow_slump 1575 -33 11615 -11521 0 11564 11577 503
slow_slump 1576 -62 11534 -11575 0 11565 11571 504
slow_slump 1577 -51 11612 -11555 0 11563 11576 505
slow_slump 1578 -4 11556 -11548 0 11561 11573 506
slow_slump 1579 -41 11703 -11569 0 11562 11589 507
slow_slump 1580 -37 11584 -11623 0 11569 11588 508
slow_slump 1581 45 11594 -11551 0 11566 11588 509
slow_slump 1582 -64 11593 -11588 0 11568 11588 510
slow_slump 1583 -3 11600 -11561 0 11567 11589 511
slow_slump 1584 -30 11490 -11614 0 11572 11576 512
slow_slump 1585 40 11572 -11595 0 11574 11575 513
slow_slump 1586 7 11603 -11558 0 11572 11578 514
slow_slump 1587 5 11557 -11536 0 11567 11575 515
slow_slump 1588 -44 11520 -11569 0 11567 11568 516
slow_slump 1589 3 11596 -11575 0 11568 11571 517
slow_slump 1590 -51 11569 -11527 0 11562 11570 518
slow_slump 1591 3 11486 -11687 0 11577 11559 519
slow_slump 1592 -67 11628 -11564 0 11575 11567 520
slow_slump 1593 27 11527 -11565 0 11573 11562 521
slow_slump 1594 49 11488 -11500 0 11563 11552 522
slow_slump 1595 -76 11579 -11573 0 11564 11555 523
slow_slump 1596 -17 11518 -11655 0 11575 11550 524
slow_slump 1597 23 11518 -11629 0 11581 11546 525
slow_slump 1598 -11 11647 -11588 0 11581 11558 526
slow_slump 1599 -48 11637 -11558 0 11578 11567 527
slow_slump 1600 -33 11614 -11636 0 11585 11572 528
slow_slump 1601 2 11616 -11629 0 11590 11577 529
slow_slump 1602 -93 11658 -11487 0 11577 11587 530
slow_slump 1603 -13 11596 -11586 0 11578 11588 531
slow_slump 1604 -19 11587 -11536 0 11572 11587 532
slow_slump 1605 10 11665 -11600 0 11575 11596 533
slow_slump 1606 -9 11606 -11613 0 11579 11597 534
slow_slump 1607 27 11594 -11537 0 11573 11596 535
slow_slump 1608 -23 11595 -11615 0 11578 11595 536
slow_slump 1609 -106 11568 -11607 0 11581 11591 537
slow_slump 1610 34 11532 -11612 0 11584 11583 538
slow_slump 1611 -102 11559 -11634 0 11590 11580 539
slow_slump 1612 32 11580 -11609 0 11592 11580 540
slow_slump 1613 -19 11619 -11544 0 11586 11584 541
slow_slump 1614 39 11545 -11589 0 11586 11579 542
slow_slump 1615 -106 11670 -11477 0 11572 11590 543
slow_slump 1616 73 11631 -11588 0 11574 11595 544
slow_slump 1617 -24 11520 -11529 0 11568 11585 545
slow_slump 1618 -77 11573 -11525 0 11562 11583 546
slow_slump 1619 -11 11565 -11590 0 11565 11580 547
slow_slump 1620 -42 11600 -11587 0 11567 11582 548
slow_slump 1621 -23 11604 -11606 0 11571 11584 549
slow_slump 1622 13 11573 -11610 1 11575 11582 50
slow_slump 1623 -63 11609 -11582 0 11575 11585 51
slow_slump 1624 45 11526 -11561 0 11573 11577 52
slow_slump 1625 24 11534 -11539 0 11568 11571 53
slow_slump 1626 -7 11568 -11506 0 11560 11570 54
slow_slump 1627 70 11523 -11590 0 11563 11564 55
slow_slump 1628 4 11565 -11518 0 11557 11564 56
slow_slump 1629 -10 11517 -11551 0 11556 11558 57
slow_slump 1630 -5 11585 -11511 0 11550 11561 58
slow_slump 1631 12 11704 -11592 0 11555 11578 59
slow_slump 1632 26 11679 -11563 0 11556 11590 60
slow_slump 1633 -20 11567 -11559 0 11556 11587 61
slow_slump 1634 -95 11633 -11647 0 11567 11592 62
slow_slump 1635 -60 11654 -11607 0 11572 11599 63
slow_slump 1636 25 11647 -11504 0 11563 11605 64
slow_slump 1637 -68 11624 -11614 0 11569 11607 65
slow_slump 1638 2 11474 -11558 0 11567 11590 66
slow_slump 1639 -56 11665 -11551 0 11565 11599 67
slow_slump 1640 19 11506 -11636 0 11573 11587 68
slow_slump 1641 -24 11497 -11612 0 11577 11575 69
slow_slump 1642 33 11633 -11495 0 11566 11582 70
slow_slump 1643 -13 11474 -11564 0 11565 11568 71
slow_slump 1644 16 11530 -11457 0 11551 11563 72
slow_slump 1645 77 11518 -11582 0 11554 11557 73
slow_slump 1646 6 11593 -11587 0 11558 11561 74
slow_slump 1647 33 11535 -11659 0 11570 11557 75
slow_slump 1648 65 11612 -11481 0 11558 11563 76
slow_slump 1649 -15 11513 -11586 0 11561 11556 77
slow_slump 1650 -31 11590 -11579 0 11563 11560 78
slow_slump 1651 -52 11567 -11560 0 11562 11560 79
slow_slump 1652 -36 11673 -11610 0 11568 11574 80
slow_slump 1653 120 11590 -11538 0 11564 11576 81
slow_slump 1654 -22 11598 -11557 0 11563 11578 82
slow_slump 1655 -10 11604 -11627 0 11571 11581 83
slow_slump 1656 -39 11599 -11572 0 11571 11583 84
slow_slump 1657 -11 11653 -11514 0 11563 11591 85
slow_slump 1658 1 11585 -11541 0 11560 11590 86
slow_slump 1659 4 11568 -11703 0 11577 11587 87
slow_slump 1660 42 11542 -11583 0 11577 11581 88
slow_slump 1661 58 11559 -11633 0 11584 11578 89
slow_slump 1662 26 11586 -11572 0 11582 11579 90
slow_slump 1663 -33 11596 -11647 0 11590 11581 91
slow_slump 1664 -48 11556 -11569 0 11587 11577 92
slow_slump 1665 0 11584 -11542 0 11581 11577 93
slow_slump 1666 -33 11547 -11528 0 11574 11573 94
slow_slump 1667 75 11575 -11557 0 11571 11573 95
slow_slump 1668 48 11570 -11519 0 11564 11572 96
slow_slump 1669 -36 11683 -11543 0 11561 11585 97
slow_slump 1670 -11 11600 -11528 0 11556 11586 98
slow_slump 1671 -26 11677 -11628 0 11565 11597 99
slow_slump 1672 -61 11537 -11607 0 11570 11589 100
slow_slump 1673 42 11644 -11597 0 11573 11595 101
slow_slump 1674 -82 11598 -11607 0 11577 11595 102
slow_slump 1675 13 11559 -11555 0 11574 11590 103
slow_slump 1676 23 11589 -11550 0 11571 11589 104
slow_slump 1677 52 11600 -11544 0 11567 11590 105
slow_slump 1678 -50 11530 -11604 0 11571 11582 106
slow_slump 1679 7 11535 -11620 0 11577 11576 107
slow_slump 1680 -63 11639 -11655 0 11586 11583 108
slow_slump 1681 73 11516 -11642 0 11593 11574 109
slow_slump 1682 -54 11620 -11585 0 11592 11579 110
slow_slump 1683 2 11588 -11623 0 11595 11580 111
slow_slump 1684 3 11551 -11582 0 11593 11576 112
slow_slump 1685 49 11611 -11546 0 11587 11580 113
slow_slump 1686 34 11626 -11616 0 11590 11585 114
slow_slump 1687 -30 11511 -11584 0 11589 11575 115
slow_slump 1688 8 11671 -11557 0 11585 11587 116
slow_slump 1689 18 11560 -11556 0 11581 11583 117
slow_slump 1690 0 11595 -11618 0 11585 11584 118
slow_slump 1691 -22 11627 -11643 0 11592 11589 119
slow_slump 1692 -34 11577 -11554 0 11587 11587 120
slow_slump 1693 21 11638 -11688 0 11599 11593 121
slow_slump 1694 27 11607 -11536 0 11591 11594 122
slow_slump 1695 4 11583 -11578 0 11589 11592 123
slow_slump 1696 77 11643 -11607 0 11591 11598 124
slow_slump 1697 52 11524 -11533 0 11583 11588 125
slow_slump 1698 53 11634 -11584 0 11583 11593 126
slow_slump 1699 44 11579 -11506 0 11573 11591 127
slow_slump 1700 30 11534 -11677 0 11586 11583 128
slow_slump 1701 3 11659 -11461 0 11570 11592 129
slow_slump 1702 9 11877 -11342 0 11541 11627 130
slow_slump 1703 -105 11782 -11295 0 11510 11646 131
slow_slump 1704 -1 11947 -11298 0 11483 11683 132
slow_slump 1705 -8 12039 -11050 0 11428 11727 133
slow_slump 1706 26 12094 -10938 0 11366 11772 134
slow_slump 1707 -55 12159 -10870 0 11304 11820 135
slow_slump 1708 -42 12351 -10807 0 11241 11886 136
slow_slump 1709 -74 12429 -10768 0 11181 11953 137
slow_slump 1710 42 12552 -10565 0 11104 12027 138
slow_slump 1711 -35 12606 -10610 0 11042 12099 139
slow_slump 1712 -58 12655 -10457 0 10968 12168 140
slow_slump 1713 -8 12714 -10268 0 10880 12236 141
